ml_run,pred_file,feature_set,bio_age_model,bio_age_file,n_features,n_samples,n_subjects,sample_ml_true_mae,subject_ml_true_mae,ml_sample_mae,ml_subject_mae,bio_age_sample_mae,bio_age_subject_mae,sample_gap_mae,subject_gap_mae,sample_gain,subject_gain,sample_closer_to_bio_rate,subject_closer_to_bio_rate,sample_within_2_rate,sample_within_5_rate,sample_within_8_rate,subject_within_2_rate,subject_within_5_rate,subject_within_8_rate,sample_tie_rate,subject_tie_rate,sample_gap_median,subject_gap_median,sample_gap_p90,subject_gap_p90,pred_bio_corr_sample,bio_age_vs_true_corr_sample
run_20260411_012913_ta_healthy_nested_cv_fusion_whole_roi_benchmark_xgboost,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_012913_ta_healthy_nested_cv_fusion_whole_roi_benchmark_xgboost/predictions_readable.csv,supplement_ei_partition,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_ei_partition/results.csv,12,2638,873,9.494605382865808,9.194907464681176,9.494605382865808,9.194907464681176,10.920118848611908,10.840715287903807,5.74711429831878,5.275890177166818,3.747491084547028,3.9190172875143583,0.6675511751326763,0.6643757159221076,0.22858225928733888,0.5174374526156179,0.7426080363912054,0.23825887743413515,0.5555555555555556,0.7800687285223368,0.0,0.0,4.810707601520136,4.28380025174004,12.242824761826206,10.882301311868028,0.7589119609305951,0.5521836664845794
run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet/predictions_readable.csv,supplement_glcm_only,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_glcm_only/results.csv,96,2638,873,10.574632297194844,10.419862600229095,10.574632297194844,10.419862600229095,9.701823724095135,9.458004173312442,5.863620662911815,5.313994056351726,4.711011634283029,5.105868543877369,0.734647460197119,0.7663230240549829,0.24526156178923428,0.5553449583017438,0.7680060652009097,0.2554410080183276,0.6002290950744559,0.8087056128293242,0.0,0.0,4.373296698494581,4.106029578433265,11.518774173302306,10.461525728079687,0.3565484337492413,0.6440764687334455
run_20260411_005901_ta_healthy_nested_cv_fusion_whole_roi_benchmark_svr,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_005901_ta_healthy_nested_cv_fusion_whole_roi_benchmark_svr/predictions_readable.csv,bio_age_ei_metadata,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei_metadata/results.csv,16,2638,873,9.05760879454132,8.81139940817106,9.05760879454132,8.81139940817106,10.366080439560335,10.290320832188947,5.8199865633891275,5.33024104931142,3.2376222311521925,3.4811583588596395,0.6379833206974981,0.6529209621993127,0.21910538286580744,0.5140257771038665,0.721379833206975,0.24513172966781213,0.5463917525773195,0.7640320733104238,0.0,0.0,4.805825255676531,4.460913674612769,12.001310464389165,10.942324076514668,0.780682275396533,0.6126874837974208
run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge/predictions_readable.csv,supplement_glcm_only,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_glcm_only/results.csv,96,2638,873,10.518067854435179,10.338597518136693,10.518067854435179,10.338597518136693,9.701823724095133,9.458004173312442,5.9998537408527515,5.375300301898742,4.518214113582427,4.963297216237951,0.7259287338893101,0.7709049255441008,0.23995451099317666,0.5545868081880212,0.7611827141774071,0.26804123711340205,0.6059564719358533,0.8052691867124857,0.0,0.0,4.3455114314623025,3.9546371949635173,11.26044259620747,9.972185161117581,0.27938111342137445,0.6440764687334456
run_20260411_142335_ta_healthy_nested_cv_fusion_whole_roi_rfe_svr_svr,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_142335_ta_healthy_nested_cv_fusion_whole_roi_rfe_svr_svr/predictions_readable.csv,bio_age_ei_metadata,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei_metadata/results.csv,16,2638,873,9.095979150871873,8.862439442535319,9.095979150871873,8.862439442535319,10.366080439560335,10.290320832188947,5.910723373570355,5.429310899952045,3.185255777301518,3.4331285425832734,0.6391205458680819,0.6563573883161512,0.20887035633055345,0.5037907505686126,0.7107657316148598,0.24398625429553264,0.5441008018327605,0.7525773195876289,0.0,0.0,4.9562325568357295,4.557509042679591,11.953404907476974,10.988943793801182,0.7762017476799661,0.6126874837974207
run_20260401_173843_ta_healthy_nested_cv_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260401_173843_ta_healthy_nested_cv_elasticnet/predictions_readable.csv,supplement_ei_partition,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_ei_partition/results.csv,12,2638,873,9.875321076573162,9.690525964108438,9.875321076573162,9.690525964108438,10.920118848611908,10.840715287903807,5.915979021157404,5.507651884098242,3.9593420554157577,4.182874080010197,0.6664139499620925,0.6861397479954181,0.21038665655799849,0.4836997725549659,0.7179681576952237,0.21993127147766323,0.5257731958762887,0.7468499427262314,0.0,0.0,5.205832042539701,4.733186206972306,11.980494702023897,10.996313784876389,0.7431032620802522,0.5521836664845794
run_20260401_173843_ta_healthy_nested_cv_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260401_173843_ta_healthy_nested_cv_elasticnet/predictions_readable.csv,bio_age_ei,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei/results.csv,12,2638,873,9.875321076573162,9.690525964108438,9.875321076573162,9.690525964108438,10.920118852736378,10.840715292900878,5.915979021249764,5.507651884387604,3.959342055323398,4.182874079720834,0.6664139499620925,0.6861397479954181,0.21038665655799849,0.4836997725549659,0.7179681576952237,0.21993127147766323,0.5257731958762887,0.7468499427262314,0.0,0.0,5.205832218907595,4.733186206577912,11.980494702029526,10.996313792863006,0.7431032619013171,0.552183666197676
run_20260401_173642_ta_healthy_nested_cv_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260401_173642_ta_healthy_nested_cv_ridge/predictions_readable.csv,supplement_ei_partition,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_ei_partition/results.csv,12,2638,873,9.887010993176649,9.707256319205802,9.887010993176649,9.707256319205802,10.920118848611907,10.840715287903807,5.932797615710829,5.515422304467024,3.9542133774658197,4.191834014738778,0.6671721000758151,0.6849942726231386,0.21341925701288855,0.4852160727824109,0.7179681576952237,0.21993127147766323,0.5269186712485682,0.7434135166093929,0.0,0.0,5.173759318211239,4.713540424923011,12.005286216207205,10.89498353869765,0.7423134394192215,0.5521836664845794
run_20260401_173642_ta_healthy_nested_cv_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260401_173642_ta_healthy_nested_cv_ridge/predictions_readable.csv,bio_age_ei,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei/results.csv,12,2638,873,9.887010993176649,9.707256319205802,9.887010993176649,9.707256319205802,10.920118852736378,10.840715292900878,5.9327976151572805,5.515422305304937,3.954213378019368,4.191834013900865,0.6671721000758151,0.6849942726231386,0.21341925701288855,0.4852160727824109,0.7179681576952237,0.21993127147766323,0.5269186712485682,0.7434135166093929,0.0,0.0,5.173759330526334,4.713540737603196,12.005286208445549,10.894983538682945,0.7423134392387655,0.552183666197676
run_20260402_151438_ta_healthy_nested_cv_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260402_151438_ta_healthy_nested_cv_elasticnet/predictions_readable.csv,supplement_ei_partition,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_ei_partition/results.csv,12,2638,873,9.66296739954511,9.468346487208859,9.66296739954511,9.468346487208859,10.920118848611907,10.840715287903807,5.883215280373153,5.527706807062971,3.779752119171957,3.940639680145887,0.6675511751326763,0.6815578465063001,0.20280515542077332,0.5011372251705838,0.7221379833206975,0.2004581901489118,0.5303550973654066,0.7674684994272624,0.0,0.0,4.989308987803913,4.689763337724145,11.855850085928793,11.188648886167053,0.7530509504373075,0.5521836664845794
run_20260402_151438_ta_healthy_nested_cv_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260402_151438_ta_healthy_nested_cv_elasticnet/predictions_readable.csv,bio_age_ei,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei/results.csv,12,2638,873,9.66296739954511,9.468346487208859,9.66296739954511,9.468346487208859,10.920118852736378,10.840715292900878,5.883215281512404,5.527706807596742,3.7797521180327056,3.940639679612117,0.6675511751326763,0.6815578465063001,0.20280515542077332,0.5011372251705838,0.7221379833206975,0.2004581901489118,0.5303550973654066,0.7674684994272624,0.0,0.0,4.989308969172161,4.689763094063963,11.855849983753053,11.188648886160207,0.7530509501805721,0.5521836661976758
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber/predictions_readable.csv,supplement_glrlm_glszm_only,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_glrlm_glszm_only/results.csv,28,2638,873,9.572303260045489,9.275923768613975,9.572303260045489,9.275923768613975,10.550083727918624,10.342719708223525,6.113914549062545,5.538848939533081,3.458388710982944,3.7370748290808935,0.6504927975739196,0.6769759450171822,0.22289613343442002,0.5291887793783169,0.7297194844579227,0.24627720504009165,0.5601374570446735,0.7812142038946163,0.0,0.0,4.654035605739075,4.356344963677138,11.833587071517016,10.81509184991167,0.5995752357826796,0.57097314640388
run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge/predictions_readable.csv,bio_age_ei_texture,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei_texture/results.csv,168,2638,873,9.712844579226687,9.191660232913327,9.712844579226687,9.191660232913327,9.649751243189044,9.433442682820763,6.417856937514772,5.561046813006397,3.2949876417119146,3.63061341990693,0.6592115238817285,0.6758304696449027,0.21948445792266869,0.5087187263078089,0.7217589082638363,0.2634593356242841,0.5830469644902635,0.7846506300114547,0.0,0.0,4.897571532552089,4.213320612744468,12.607404827642716,11.458356021881936,0.60519585478283,0.5444348627535553
run_20260411_003506_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_003506_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_ridge/predictions_readable.csv,supplement_ei_partition,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_ei_partition/results.csv,12,2638,873,9.443094010614102,9.268909125620466,9.443094010614102,9.268909125620466,10.920118848611908,10.840715287903807,5.938407910948927,5.569081091439038,3.504686099665175,3.6998280341814276,0.6561789234268385,0.6735395189003437,0.23692191053828657,0.511751326762699,0.7278241091736164,0.24971363115693013,0.5349369988545246,0.7605956471935853,0.0,0.0,4.869065093537136,4.47380520736985,11.777608139570095,11.328873696290135,0.6706766387944123,0.5521836664845794
run_20260411_003506_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_003506_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_ridge/predictions_readable.csv,bio_age_ei,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei/results.csv,12,2638,873,9.443094010614102,9.268909125620466,9.443094010614102,9.268909125620466,10.920118852736378,10.840715292900878,5.938407912011374,5.569081093090756,3.504686098602728,3.6998280325297097,0.6561789234268385,0.6735395189003437,0.23692191053828657,0.511751326762699,0.7278241091736164,0.24971363115693013,0.5349369988545246,0.7605956471935853,0.0,0.0,4.869065093577689,4.473805207369935,11.777608188010703,11.328873696320763,0.6706766388992774,0.552183666197676
run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge/predictions_readable.csv,bio_age_texture,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_texture/results.csv,144,2638,873,9.712844579226687,9.191660232913327,9.712844579226687,9.191660232913327,9.67908835883744,9.429718691811528,6.476781925967645,5.612201403855875,3.236062653259042,3.579458829057452,0.6576952236542836,0.6712485681557846,0.20962850644427597,0.5045489006823352,0.7137983320697499,0.24398625429553264,0.561282932416953,0.7800687285223368,0.0,0.0,4.961275646490055,4.264739237536311,12.630565070757042,11.120487449326266,0.5844257476953039,0.5430262251815065
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_pls_regression,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_pls_regression/predictions_readable.csv,supplement_ei_partition,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_ei_partition/results.csv,12,2638,873,9.444463229719483,9.23242987781596,9.444463229719483,9.23242987781596,10.920118848611907,10.840715287903807,6.132900271838399,5.7022539632823115,3.311562957881084,3.5301759145336487,0.6470811220621683,0.6563573883161512,0.21304018195602728,0.5041698256254739,0.7145564821834723,0.23596792668957617,0.5349369988545246,0.7308132875143184,0.0,0.0,4.96641579187909,4.635593173835289,12.356679713208196,11.560427468360036,0.7015251447892886,0.5521836664845795
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_pls_regression,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_pls_regression/predictions_readable.csv,bio_age_ei,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei/results.csv,12,2638,873,9.444463229719483,9.23242987781596,9.444463229719483,9.23242987781596,10.920118852736378,10.840715292900878,6.132900274855514,5.7022539660181,3.3115629548639696,3.53017591179786,0.6470811220621683,0.6563573883161512,0.21304018195602728,0.5041698256254739,0.7145564821834723,0.23596792668957617,0.5349369988545246,0.7308132875143184,0.0,0.0,4.966415641487661,4.63559332547463,12.356679713206086,11.560427469670856,0.7015251447296417,0.552183666197676
run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet/predictions_readable.csv,supplement_ei_partition,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_ei_partition/results.csv,12,2638,873,9.398533737680062,9.208427281405116,9.398533737680062,9.208427281405116,10.920118848611907,10.840715287903807,6.082862889869567,5.706712344572351,3.3156708478104946,3.501714936832766,0.6421531463229719,0.6540664375715922,0.22365428354814254,0.5037907505686126,0.7183472327520849,0.2313860252004582,0.5418098510882016,0.7468499427262314,0.0,0.0,4.976902518683769,4.580053348824457,12.008257767247747,11.535168518310865,0.6766538029900112,0.5521836664845794
run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet/predictions_readable.csv,bio_age_ei,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei/results.csv,12,2638,873,9.398533737680062,9.208427281405116,9.398533737680062,9.208427281405116,10.920118852736378,10.840715292900878,6.0828628912557665,5.706712345956548,3.315670846424295,3.501714935448568,0.6421531463229719,0.6540664375715922,0.22365428354814254,0.5037907505686126,0.7183472327520849,0.2313860252004582,0.5418098510882016,0.7468499427262314,0.0,0.0,4.976902500574575,4.580053348780837,12.008257767247635,11.535168517821559,0.676653803053724,0.5521836661976759
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber/predictions_readable.csv,bio_age_ei_metadata,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei_metadata/results.csv,16,2638,873,9.572303260045489,9.275923768613975,9.572303260045489,9.275923768613975,10.366080439560335,10.290320832188947,6.283649982521969,5.742462665884524,3.2886532775235198,3.5334611027294507,0.6402577710386657,0.6643757159221076,0.211144806671721,0.5140257771038665,0.7263078089461713,0.24284077892325315,0.563573883161512,0.7628865979381443,0.0,0.0,4.872258515742789,4.3190935843329115,12.207433759979171,11.50661282450686,0.5787738438753733,0.6126874837974208
run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge/predictions_readable.csv,supplement_glcm_only,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_glcm_only/results.csv,96,2638,873,9.712844579226687,9.191660232913327,9.712844579226687,9.191660232913327,9.701823724095133,9.458004173312442,6.6631319816105625,5.764227239353733,3.049712597616124,3.4274329935595933,0.6474601971190296,0.6620847651775487,0.20242608036391205,0.4734647460197119,0.6834723275208491,0.23367697594501718,0.5269186712485682,0.7548682703321878,0.0,0.0,5.34238603912344,4.6292995230383625,13.542359111989855,11.852217698366243,0.7370901135917858,0.6440764687334455
run_20260411_005901_ta_healthy_nested_cv_fusion_whole_roi_benchmark_svr,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_005901_ta_healthy_nested_cv_fusion_whole_roi_benchmark_svr/predictions_readable.csv,bio_age_ei,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei/results.csv,12,2638,873,9.05760879454132,8.81139940817106,9.05760879454132,8.81139940817106,10.920118852736378,10.840715292900878,6.299989473483827,5.795632576910793,2.7576193210574926,3.015766831260266,0.6213040181956028,0.6391752577319587,0.19711902956785443,0.47649734647460196,0.6990144048521607,0.21993127147766323,0.5074455899198167,0.7296678121420389,0.0,0.0,5.240559808353858,4.934222522232915,13.102562538455983,12.191270325167197,0.7314208321085233,0.5521836661976758
run_20260411_005901_ta_healthy_nested_cv_fusion_whole_roi_benchmark_svr,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_005901_ta_healthy_nested_cv_fusion_whole_roi_benchmark_svr/predictions_readable.csv,supplement_ei_partition,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_ei_partition/results.csv,12,2638,873,9.05760879454132,8.81139940817106,9.05760879454132,8.81139940817106,10.920118848611907,10.840715287903807,6.299989473713337,5.7956325771890445,2.757619320827983,3.015766830982015,0.6213040181956028,0.6391752577319587,0.19711902956785443,0.47649734647460196,0.6990144048521607,0.21993127147766323,0.5074455899198167,0.7296678121420389,0.0,0.0,5.24055981055437,4.934222522266687,13.10256253845414,12.1912703310294,0.731420832219345,0.5521836664845794
run_20260411_142335_ta_healthy_nested_cv_fusion_whole_roi_rfe_svr_svr,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_142335_ta_healthy_nested_cv_fusion_whole_roi_rfe_svr_svr/predictions_readable.csv,bio_age_ei,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei/results.csv,12,2638,873,9.095979150871873,8.862439442535319,9.095979150871873,8.862439442535319,10.920118852736378,10.840715292900878,6.384138476043398,5.891536928386085,2.7118406748284754,2.970902514149234,0.6163760424564063,0.6277205040091638,0.19257012888551933,0.4715693707354056,0.6910538286580743,0.21764032073310424,0.5063001145475372,0.7308132875143184,0.0,0.0,5.3328855179485934,4.909442722176408,13.347700786275688,12.320878766052985,0.7255165236057792,0.5521836661976759
run_20260411_142335_ta_healthy_nested_cv_fusion_whole_roi_rfe_svr_svr,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_142335_ta_healthy_nested_cv_fusion_whole_roi_rfe_svr_svr/predictions_readable.csv,supplement_ei_partition,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_ei_partition/results.csv,12,2638,873,9.095979150871873,8.862439442535319,9.095979150871873,8.862439442535319,10.920118848611908,10.840715287903807,6.384138476411448,5.891536929437438,2.711840674460425,2.9709025130978812,0.6163760424564063,0.6277205040091638,0.19257012888551933,0.4715693707354056,0.6910538286580743,0.21764032073310424,0.5063001145475372,0.7308132875143184,0.0,0.0,5.332885517948281,4.909442643406223,13.347700786231453,12.320878766052825,0.7255165237298231,0.5521836664845793
run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge/predictions_readable.csv,supplement_lbp_only,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_lbp_only/results.csv,20,2638,873,9.712844579226687,9.191660232913327,9.712844579226687,9.191660232913327,10.034505429363996,9.904883247907657,6.806791855898525,6.038318925285382,2.9060527233281617,3.1533413076279446,0.6292645943896892,0.6380297823596792,0.2058377558756634,0.46171341925701287,0.6842304776345717,0.21420389461626574,0.5280641466208477,0.736540664375716,0.0,0.0,5.527825539670808,4.772134163273876,13.79067146253772,12.184721659519651,0.6981710726119945,0.630511061619796
run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge/predictions_readable.csv,supplement_glrlm_glszm_only,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_glrlm_glszm_only/results.csv,28,2638,873,9.712844579226687,9.191660232913327,9.712844579226687,9.191660232913327,10.550083727918626,10.342719708223525,7.261165598822804,6.331657260840937,2.4516789804038828,2.8600029720723894,0.6171341925701289,0.6414662084765178,0.1956027293404094,0.4473085670962851,0.6455648218347233,0.2268041237113402,0.4948453608247423,0.7033218785796106,0.0,0.0,5.686436405929097,5.0257209577183275,14.791678475995143,13.122068253921567,0.6460228756989342,0.57097314640388
run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge/predictions_readable.csv,bio_age_ei_metadata,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei_metadata/results.csv,16,2638,873,9.712844579226687,9.191660232913327,9.712844579226687,9.191660232913327,10.366080439560335,10.290320832188947,7.489328622608678,6.6537371280625885,2.2235159566180087,2.537923104850738,0.5943896891584534,0.6162657502863689,0.1728582259287339,0.410538286580743,0.6156178923426838,0.2073310423825888,0.4639175257731959,0.6609392898052692,0.0,0.0,6.167588229303433,5.529473175954614,14.977950157384896,13.926053110229896,0.6815094703936169,0.6126874837974208
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber/predictions_readable.csv,supplement_ei_partition,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_ei_partition/results.csv,12,2638,873,9.572303260045489,9.275923768613975,9.572303260045489,9.275923768613975,10.920118848611907,10.840715287903807,7.197060967751184,6.740441924882779,2.3752422922943053,2.535481843731196,0.5852918877937832,0.5933562428407789,0.18233510235026534,0.4382107657316149,0.6448066717210008,0.19014891179839633,0.4650630011454754,0.6827033218785796,0.0,0.0,5.82969193967109,5.593842297611083,13.89651889569841,13.055240342184343,0.5752094130907892,0.5521836664845794
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber/predictions_readable.csv,bio_age_ei,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei/results.csv,12,2638,873,9.572303260045489,9.275923768613975,9.572303260045489,9.275923768613975,10.920118852736378,10.840715292900878,7.197060967853734,6.740441925989054,2.3752422921917553,2.535481842624921,0.5852918877937832,0.5933562428407789,0.18233510235026534,0.4382107657316149,0.6448066717210008,0.19014891179839633,0.4650630011454754,0.6827033218785796,0.0,0.0,5.829691939671321,5.593842270279318,13.896518881454183,13.055240343752386,0.575209413233099,0.5521836661976759
run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge/predictions_readable.csv,bio_age_ei,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei/results.csv,12,2638,873,9.712844579226687,9.191660232913327,9.712844579226687,9.191660232913327,10.920118852736378,10.840715292900878,8.142523242003548,7.332125773340245,1.5703213372231382,1.8595344595730818,0.5633055344958302,0.5773195876288659,0.14594389689158455,0.38627748294162245,0.5803639120545868,0.1729667812142039,0.4352806414662085,0.6368843069873997,0.0,0.0,6.64654839210532,5.844761476859084,16.685247231487367,15.079047431958323,0.6148932995756831,0.5521836661976759
